5428.8	1.16E-08
5433.8	1.14E-08
5438.8	1.12E-08
5443.8	1.19E-08
5448.9	1.13E-08
5453.9	1.14E-08
5458.9	1.16E-08
5464	1.10E-08
5469	1.17E-08
5474	1.18E-08
5479	1.16E-08
5484.1	1.15E-08
5489.1	1.14E-08
5494.1	1.11E-08
5499.1	1.16E-08
5504.2	1.20E-08
5509.2	1.15E-08
5514.2	1.18E-08
5519.3	1.11E-08
5524.3	1.16E-08
5529.3	1.13E-08
5534.3	1.15E-08
5539.4	1.16E-08
5544.4	1.15E-08
5549.4	1.11E-08
5554.5	1.16E-08
5559.5	1.14E-08
5564.5	1.20E-08
5569.5	1.17E-08
5574.6	1.15E-08
5579.6	1.14E-08
5584.6	1.18E-08
5589.6	1.12E-08
5594.7	1.14E-08
5599.7	1.15E-08
5604.7	1.11E-08
5609.8	1.17E-08
5614.8	1.13E-08
5619.8	1.14E-08
5624.8	1.14E-08
5629.9	1.20E-08
5634.9	1.14E-08
5639.9	1.13E-08
5645	1.16E-08
5650	1.14E-08
5655	1.15E-08
5660	1.16E-08
5665.1	1.13E-08
5670.1	1.16E-08
5675.1	1.11E-08
5680.1	1.12E-08
5685.2	1.12E-08
5690.2	1.18E-08
5695.2	1.10E-08
